split,audio_path,syllabary,target
train,training_data/processed/sentence_audio/Sentence_for_entry_0974.wav,ᎦᏅᏆᎶᏍᎩ ᎣᏍᏓ ᏂᏓᏅᏁᎰ ᏐᏈᎵ ᏧᎾᎳᏑᎶ,kanvkwalohski ohsta nitanvneho hsokwili tsunalahsulo
train,training_data/processed/sentence_audio/Sentence_for_entry_0481.wav,ᏞᏍᏗ ᏱᏍᎦᎮᏍᏗ ᏣᏔᏲᏍᏗᎢ,lhehsti yhihskahehsti tsthayohsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1401.wav,Ꮎ ᎠᏍᎦᏯ ᎣᎦᎾ ᏓᏌᏛᎥᏍᎪᎢ,na ahskaya okana tahsatvhsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1696.wav,ᏓᏆᎴᎳ ᎦᎾᏌᏁᏍᎬ ᏚᎵᎦᎵᏒ ᎤᎾᏓᏕᏒᏓ,takwalela kanhsanehskv tulikalhsv unatatehsvta
train,training_data/processed/sentence_audio/Sentence_for_entry_1637.wav,ᏞᏍᏗ ᏥᏣᏴᏥᏅᏘᏏ,lhehsti tsitsayhvtshinvtsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0381.wav,ᏦᎳᏂ ᎯᏌᎳᏛᎦ,tsola'ni hihsalatvka
train,training_data/processed/sentence_audio/Sentence_for_entry_0023.wav,ᎤᏍᏆᏓ ᎪᏪᎵ ᏕᎪᏪᎵᏍᎬ ᎤᏓᏯᏍᏔᏅᎢ,uhskwa'ta kowheli tekowhelihskv utayhahsthanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0555.wav,ᎪᎯᏓ ᏚᏪᏘᏅ ᎩᎳ ᏚᏓᏲᏒᎢ,kohita tuwethinv khila tutayohsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0562.wav,ᎦᏍᎩᎶ ᏗᏟᎨᏍᎩ ᎤᏩᏌ ᏓᏟᎨᏍᎬ ᎤᎪᎲᎢ,kahskilo tilhihkehski uwahsa talhihkehskv ukohv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0691.wav,ᏧᏁᎿᎢ ᏥᏈᏍᏗ ᏧᎬᏩᎵᏗ ᏗᎿᏬ ᏚᏂᎾᎣᎢ,tsunenha'i tskwihsti tsukvwalhti tinhawo tunina'o'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0518.wav,ᏐᏈᎵ ᎤᏂᏴᏍᏗ ᎤᏴᏔᏅ ᏐᏈᎵ,sokwili uniyvhsti uyhthanv hsokwili
train,training_data/processed/sentence_audio/Sentence_for_entry_0423.wav,ᎤᏬᏚᎯ ᎤᎵᏑᏫᏒ ᎠᎿᏬ ᎠᏍᎪᎸᎦ,uwotuhi ulhsuwhihsv anhawo ahskolvka
train,training_data/processed/sentence_audio/Sentence_for_entry_0994.wav,ᏂᎪᎯᎸ ᎦᏍᎩᎸ ᎦᏟᎰ Ꮎ ᏪᏌ,nikohilv kahskilv kalhiho na wehsa
train,training_data/processed/sentence_audio/Sentence_for_entry_0659.wav,ᎤᏛᏐᏅ ᏗᏓᏅᏙᏍᏗ ᏕᎦᏅᎦᎵᎭ,uthvhsonhv titanhthohsti tekanvkaliha
train,training_data/processed/sentence_audio/Sentence_for_entry_1230.wav,ᎦᎸᎳᏗ ᏧᎬᏩᎶᏗ ᎢᎨᏎᏍᏗ Ꮭ ᏱᏛᎩᏩᏏ ᏓᏆᎴᎳ,kalvlti tsukvwalhti ikehsehsti lha yitvkhiwahsi takwalela
train,training_data/processed/sentence_audio/Sentence_for_entry_0059.wav,ᎠᏓᏫ ᏧᏙᎢᏓ ᎠᏍᎦᏯ ᎤᏚᎵ ᏍᏓᏟᏃᎮᏗ,atawi tsuto'ita ahskaya utuli hstalhinohehti
train,training_data/processed/sentence_audio/Sentence_for_entry_1139.wav,ᎢᎦᏓ ᏴᏫ Ꮭ ᎢᎸᎯᏳ ᏧᎾᏓᏍᏚᏗ ᎤᏂᏴᏢ ᏱᎨᏐᎢ,ikata yvwi lha ilvhiyu tsunatahstuti uniyvlhv yikehso'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1385.wav,ᏅᏓᎩ ᏩᏇᏙᎸ ᏙᎢ ᎨᏙᎲ ᎢᎪᎯᏓ,nvtaki wakwetolv tho'i ketohv ikohita
train,training_data/processed/sentence_audio/Sentence_for_entry_1212.wav,ᏥᏍᏉᏉ ᎩᎦᎨ ᎨᏐ ᎦᏁᏥᎢ,tsihskwokwo kikake kehso kanetsi'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1228.wav,Ꮎ ᏗᎦᎶᎩᏍᎩ ᏧᎦᎾᏕᎾ ᎠᏫᏍᎦ,na tikalokihski tsukanhtena awhihska
train,training_data/processed/sentence_audio/Sentence_for_entry_0924.wav,ᎦᏁᎵᏍ ᏍᏓᎵᎢ,kanelihs hstali'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1324_01.wav,ᎩᎳ ᎤᏒ ᎠᎩᏢᏅ ᎤᏒ ᏥᎨᏒᎢ,khila uhsv akilhvnhv uhsv tsikehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0175.wav,ᏥᏳ ᏗᏁᏟᏙᏗ ᎤᎸᏉᏓ ᎤᏝᏫᏘᏙᏗ,tsiyu tinelhtohti ulvkwhta ulhawithtohti
train,training_data/processed/sentence_audio/Sentence_for_entry_0491.wav,Ꮎ ᎠᏍᎦᏯ ᏥᎦᏬᏂ ᎠᎹᏰᏟ ᎤᎬᏫᏳᎯ ᏱᎦᎵᏍᏗᏍᎩ ᎠᏙᎩᏯᏍᎩ,na ahskaya tsikawoni amayelhi ukvwiyuhi yikalhstihski athohkiyahski
train,training_data/processed/sentence_audio/Sentence_for_entry_0654.wav,ᎢᎦᏓ ᏓᏤᎵᏍᏛ ᏧᏓᎿᏫᏓ ᏕᎨᏙᎢ,ikata tatselihstv tsutanhawita teketho'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0536.wav,ᎦᎵᏦᏕ ᎠᎩᏴᏢ ᎤᎦᎿᏂᏝ,kalhtsote akiyvlhv ukanhanilha
train,training_data/processed/sentence_audio/Sentence_for_entry_1143_01.wav,ᏳᎦᎿᎾ ᏝᏬᏚᎯ ᏂᏕᎦᎵᏍᏗᏍᎪ ᏕᎦᏅᏅᎢ,yukanhana lhawothuhi nitekalhstihsko tekanvnhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0987.wav,ᎦᏌᏆᎸ ᎦᏍᎩᎶ ᎠᎵᏍᏓᏴᏗ ᎤᏂᏍᎩᎳ ᏧᏁᏅᏒᎢ,kahsakwalv kahskilo alhstayhti unihskila tsunenvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0540.wav,ᎦᏙ ᎠᎾᏛᏁ ᎠᏂᏴᏫ,kato anatvne aniyvwi
train,training_data/processed/sentence_audio/Sentence_for_entry_1059.wav,ᏏᏆ ᎭᏫᏯ ᏥᏈᏍᏗ ᎪᎢ ᎠᏙᏢᎾᏗᏍᎪᎢ,sihkwa hawiya tskwihsti ko'i atolhvntihsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1221.wav,ᏦᎢᏁ ᎢᎦ ᏥᎨᏒ ᎬᏩᏂᎩᏓ,tso'ine ika tsikehsv kvwanhikita
train,training_data/processed/sentence_audio/Sentence_for_entry_1657.wav,ᎤᎨᏓᎵᏴ ᎠᏓᏁᎳ ᏧᏪᏅᏒᎢ,ukhetaliyv atanela tsuwenvhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0888.wav,ᎯᏍᎩ ᎢᏳᏩᏂᎸ ᎦᎷᎪᎢ,hihsk iyuwanhilv ka'luhko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1165.wav,ᏦᎢ ᎢᎦᏒᏘ ᎠᏓ ᏗᎩᏩᎯᏍᏗ ᎠᏆᏚᎵᎭ,tso'i ikahsvthi ata tikhiwahihsti akwatuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0027.wav,ᎦᎸᏉᏗ ᎪᏪᎵ ᎠᏍᎦᎦ ᎠᏓᏲᏁᏗ,kalvkwhti kowheli ahskaka atayhonehti
train,training_data/processed/sentence_audio/Sentence_for_entry_0692.wav,ᎯᎳ ᎢᎦ ᏗᎿᏬᏍᏙᏗ ᏕᏣᏚᎵᎭ,hila ika tinhawohstohti tetsatuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_1445.wav,ᏍᏆᏂᏤᏍᏛ ᏭᏪᏙᎸ ᏙᎢ ᎡᏙᎲ ᎢᎪᎯᏓ,skwantsehstv wuwetolv thohi etohv ikohita
train,training_data/processed/sentence_audio/Sentence_for_entry_1767.wav,ᎠᏂᏩᏒᎩᏍ ᎤᏅᏂᏒ ᏕᏣᎭ,aniwhsvkihs unvnhsv tetsaha
train,training_data/processed/sentence_audio/Sentence_for_entry_1217.wav,ᏥᏳᎪᏗ ᏫᎶᎯ,tsiyukhti whilohi
train,training_data/processed/sentence_audio/Sentence_for_entry_0085.wav,ᎦᏙ ᎤᏍᏗ ᎠᏗᏔᏍᏗ ᏣᏚᎵ,kato uhsti atithahsti tsatuli
train,training_data/processed/sentence_audio/Sentence_for_entry_1575.wav,ᎤᎵᎪᎲᏍᏗ ᎢᏴ ᏧᎦᎶᎦ ᏧᏓᎴᏅᏓ ᏧᎵᏑᏫᏓ ᏂᏙᏓᎦᎵᏍᏔᏂ,ulikohvhsti iyv tsukaloka tsutalenhvta tsulhsuwhita nitotakalhsthani
train,training_data/processed/sentence_audio/Sentence_for_entry_0396_01.wav,ᎯᏍᏚᎲᎦ ᎦᎶᎯᏍᏗᎢ,hihstuhvka kalohihsti'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0815.wav,ᏗᎦᏚᎵᏓ ᏂᏚᎵᏍᏔᎾ ᏗᏓᏟᎶᏍᏔᏅ ᏚᏲᏨᎢ,tikatulita nitulhsthana titalhilohsthanv tuyotsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0769.wav,ᎯᏍᎩ ᏧᏕᏘᏴᏓ ᎡᎲ ᏓᎵᏆ,hihski tsutethiyvta ehv talikwa
train,training_data/processed/sentence_audio/Sentence_for_entry_0627.wav,ᏓᏬᎵᏳᏍᏗ ᎬᏗ ᎤᏍᏚᏅᎢ ᏒᏙᏂ ᎬᎫᏍᎬᎢ,tawoliyuhsti kvhti uhstunhv'i hsvtoni kvkuhskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0325_02.wav,ᏧᎾᏓᏍᏚᏗ ᎠᏯᎥ ᎤᎵᏘᏒᎢ,tsunatahstuti aya'v ulthihsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1095.wav,ᎦᎵᏦᏕ ᎦᎵᏦᏛ ᎬᎫᏍᎪ ᏳᎦᎿᎾ,kalhtsote kalhtsothv kvkuhsko yukanhana
train,training_data/processed/sentence_audio/Sentence_for_entry_0333.wav,ᎠᎵᏍᏓᏴᏗ ᎤᏓᎾᏁᏒᎲᏍᏗ ᎤᏚᎵᎭ,alhstayhti utananehsvhvhsti utuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0513.wav,ᎯᎳ ᎠᏯᏙᏢ ᎯᎪᎵᏰᎠ,hila ayatholhv hikoliye'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1257.wav,ᎣᎩᎾᎵᎢ ᏧᏪᏅᏒ ᏫᏓᎨᏙᎵ,okinali'i tsuwenvhsv witaketoli
train,training_data/processed/sentence_audio/Sentence_for_entry_0435.wav,ᏔᎹᏟ ᎤᏩᏂᏒ ᎠᏍᏆᏄᏥᎦ,thamalhi uwanhsv ahskwanutska
train,training_data/processed/sentence_audio/Sentence_for_entry_1252.wav,ᏧᎾᎵᏍᏓᏴᏗ ᎠᏥᎾᏝᎢ ᎣᎩᎾᎵᎢ,tsunalhstayhti atsinalha'i okinali'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1593.wav,ᏣᎳᎩᏍ ᎤᎬᎭᏝ Ꮎ ᎠᏍᎦᏯ,tsalakihs ukvhalha na ahskaya
train,training_data/processed/sentence_audio/Sentence_for_entry_0043.wav,ᎦᏙ ᎤᏍᏗ ᎭᏓᏅᏖᎭ,kato uhsti hatanhtheha
train,training_data/processed/sentence_audio/Sentence_for_entry_1335.wav,ᎪᏍᏚ ᎯᎳᎩ ᎣᏏᎢ,khohstu hilaki ohsi'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1195.wav,ᎥᏍᎩ ᎢᏳᏍᏗ ᎠᏆᏚᎵᎭ,vhski iyuhsti akwatuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0064.wav,ᎠᎯᏓᏍ ᎠᏕᏠᏆᏍᏗ ᏣᎳᎩ ᎦᏬᏂᎯᏍᏗ,ahitahs atelhohkwahsti tsalaki kawonihihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0083.wav,ᏗᎾᏓᏂᏱᏍᎩ ᏚᎪᎭ ᏗᏓᎯᎯ ᎤᏗᏍᎦᏝᏅᎢ,tinataniyihski tukoha titahihi utihskalhanv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1333.wav,ᏍᎩᎦᏘᏰᏍᏗ ᎪᎯᏴ ᏛᏥᎷᏥ,skikhthiyehsti khohiyv tvtsiluhtsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0107.wav,ᎯᏲᎵᎩᏍ ᎩᎶ ᎠᏙᏂᏍᎩ ᎠᏕᏠᏆᏍᎩ,hiyolikihs khilo atonihski atelhohkwahski
train,training_data/processed/sentence_audio/Sentence_for_entry_1580_02.wav,ᎣᏏ ᎾᎥ ᎤᏬᏝ ᎤᎦᎾᏬᏍᎦ,ohsi na'v uwolha ukanawohska
train,training_data/processed/sentence_audio/Sentence_for_entry_1614.wav,ᏅᏯ ᎤᏔᎾ ᎠᎲ ᎤᎿᏍᏆᎶᎥᎢ,nvya uthana ahv unhahskwalo'v'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0865.wav,ᏧᏪᏥ ᏧᎩᏍᏗ ᎤᎸᏉᏗ ᎦᎴᎦ,tsuwetsi tsukihsti ulvkwhti kaleka
train,training_data/processed/sentence_audio/Sentence_for_entry_1819.wav,ᎥᏍᎩᏱ ᎧᎸ ᎨᏐ ᏓᏂᏍᏓᏲᎯᎲᎢ,vhskhiyhi kha'lv kehso tanihstayohihv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1279.wav,ᎧᎾᏍᏕᏢᏗ ᎯᏃᏢ ᎯᎷᏨᎢ,khanahstelhti hinolhv hi'luhtsvhi
train,training_data/processed/sentence_audio/Sentence_for_entry_0685.wav,ᏗᎪᏏᏐᏗ ᎤᏔᏲᏢ ᎦᎸᏉᏗ ᎪᏪᎵ ᎤᎪᎵᏰᎠ,tikohsihsohti uthayolhv kalvkwhti kowheli ukoliye'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0663.wav,ᏗᎾᏓᏍᏙᏰᏍᎩ ᏧᎾᏕᏠᏆᏍᏗ ᏚᏕᏠᏆᎥᎢ,tinatahstoyehski tsunatelhohkwahsti tutelhohkwa'v'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1518.wav,Ꮭ ᏯᏆᏅᏖ ᎤᏓᏂᎳᎨ ᎨᏒᎢ,lha yakwanhthe utanhilke kehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1620.wav,ᎦᏳᎳᏍ ᏣᏂᎭ,kayulahs tsanhiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0664.wav,ᏣᏴᏢᎢᏍ ᏧᎾᏓᏍᏚᏗ,tsayvlhv'ihs tsunatahstuti
train,training_data/processed/sentence_audio/Sentence_for_entry_1275.wav,ᏅᏯ ᎬᏗ ᏕᎬᏂᎲ ᏚᎿᎸᏍᏔᏅ ᎧᎾᏥᏍᏕᏥ,nvya kvhti tekvnhihv tunhalvhsthanv khantsihstetsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0520_02.wav,ᎡᎳᏗ ᏩᏯ ᏗᎪᏪᎶᏗ,elati waya tikowheloti
train,training_data/processed/sentence_audio/Sentence_for_entry_1690.wav,ᏍᏓᏱ ᎠᎪᏩᏛᏗ ᎤᎵᏏᎬ ᎩᎶ ᎤᎵᏏᎩ ᏳᏄᏩ,stayi akowhahthvhti ulhsihkv khilo ulhsihki yunhuwa
train,training_data/processed/sentence_audio/Sentence_for_entry_0362.wav,ᏥᏈᏍᏓ ᏴᏫ ᎠᎾᏓᏟᏏᎭ ᏗᎦᏚᎲ ᎪᎯ ᎢᎦ,tskwihsta yvwi anatalhihsiha tikatuhv khohi ika
train,training_data/processed/sentence_audio/Sentence_for_entry_0946_01.wav,Ꮎ ᎩᏟ ᎯᏂᏯ,na kilhi hiniya
train,training_data/processed/sentence_audio/Sentence_for_entry_0273.wav,ᎠᏂᏥᎸᏍᎩ ᏧᏩᎪᏗ ᎠᎪᏕᎠ,anitsilvhski tsuwakhohti akhote'a
train,training_data/processed/sentence_audio/Sentence_for_entry_1711.wav,ᎪᎯᏓ ᎠᎲ ᎦᏙᎯ ᎤᏅᏥ,kohita ahv katohi unhtsi
train,training_data/processed/sentence_audio/Sentence_for_entry_1134.wav,ᎯᎳᏴ ᏫᎬᏩᏛᎯᏓᏍᏗ ᏣᏚᎵᎭ,hilayv wikvwhthvhitahsti tsatuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0809_01.wav,ᎦᏙ ᎤᏍᏗ ᎯᎪᏩᏘᎭ ᎢᏤᎢᏳᏍᏗ ᏗᎪᏪᎶᏗ,kato uhsti hikowhahthiha itse'iyuhsti tikowheloti
train,training_data/processed/sentence_audio/Sentence_for_entry_1755.wav,ᎤᏥᏆᎸᏛ ᎤᎵᏍᏆᎵᏎᎸ ᏡᎬ ᏙᏧᎵᏔᏗᎾ,utskwalvthv ulhskwalhselv lhkv totsulhthatina
train,training_data/processed/sentence_audio/Sentence_for_entry_1371.wav,ᏧᏯᏖᎾ ᏓᏃᏢᏗᏍᎪᎢ ᏃᏥ,tsuyhahthena tanolhvhtihsko'i nohtsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0957.wav,ᎦᏃᏍᎩᏍᎩ ᎠᏥᏩᏛᏔᏅ ᎦᏃᏍᎩᏍᎬᎢ,kanohskihski atsiwahthvhthanv kanohskihskv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1625.wav,ᎤᏅᏏᏴ ᏩᎴᎲᎦ,unhvhsiyv whalehvka
train,training_data/processed/sentence_audio/Sentence_for_entry_0831.wav,ᏂᎯ ᎦᎵᏉᎩᏁ ᎨᏎᏍᏗ,nihi kalhkwokine kehsehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0682.wav,ᎢᎦᏓ ᏗᎦᏘᏍᏗ ᏓᏅᏗᏍᎪ ᏥᏍᏛᎾ ᏱᏚᏂᏯᎳ,ikata tikathihsti tanhtihsko tsihstvna yituniyhala
train,training_data/processed/sentence_audio/Sentence_for_entry_0060.wav,ᏣᎸᏉᏗᏍ ᏣᏓᏬᏍᏗ,tsalvkwhtihs tsatawohsti
train,training_data/processed/sentence_audio/Sentence_for_entry_1528.wav,ᎣᏏᏊᏛ ᎠᏆᏓᏅᏔ ᏃᏊ,ohsikwutv akwatanhtha nokwu
train,training_data/processed/sentence_audio/Sentence_for_entry_0893.wav,ᎭᏢ ᏗᎦᏓᎭ ᏗᎿᏬ ᏗᎦᎸᏙᏗ,halhv tikataha tinhawo tikalvtohti
train,training_data/processed/sentence_audio/Sentence_for_entry_0545.wav,ᏧᎦᏍ ᏗᎯᏍᏙᏗ ᏣᏁᎭ,tshuhkahs tihihstohti tsaneha
train,training_data/processed/sentence_audio/Sentence_for_entry_1707.wav,ᎤᏁᎬᎭ ᏂᏛᎩᎾᏫᏘᏗ ᎠᏋᎨᏫᏒᎢ,unekvha nitvkinawithti akwvkhewhsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0995.wav,ᎠᎹ ᎦᏍᏉᎢᎭ Ꮎ ᎦᏚᎵᏓ ᎠᎿᏬ ᏥᎦᏓ ᎠᏏᎳᏛᎢ,ama kahskwo'iha na katulita anhawo tsika'ta ahsila'tv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1596.wav,ᏍᎪᎯ ᎢᏳᏟᎶᏓ ᎦᏓ ᎤᎭ,skohi iyulhilota kata uha
train,training_data/processed/sentence_audio/Sentence_for_entry_1103.wav,ᎬᏃᏓᏍ Ꮎ ᎢᎾᏓ ᏥᎦᎾ,kvnhotahs na inata tsika'na
train,training_data/processed/sentence_audio/Sentence_for_entry_1295.wav,ᎧᏃᎨᏂ ᎤᎵᏍᏆᎵᏎᎸ ᎤᏅᏣ,khanokeni ulhskwalhselv unvtsa
train,training_data/processed/sentence_audio/Sentence_for_entry_1474.wav,ᎪᎱᏍᏗ ᎤᎵᏬᏨ ᎠᏂᏰᎠ ᏑᎵ,kohuhsti uliwhotsv aniyhe'a hsuli
train,training_data/processed/sentence_audio/Sentence_for_entry_1742.wav,Ꮎ ᏪᏌ ᏚᏑᎦᏢ ᏗᎪᏍᏓᏱ,na wehsa tuhsuhkalhv tikohstayi
train,training_data/processed/sentence_audio/Sentence_for_entry_0015_02.wav,ᎠᏓᎨ ᎠᏲᏟ ᎤᏅᏗᏊ ᎢᎦ ᎠᏗᏔᏍᎪᎢ,atake ayolhi unvtikwu ika atithahsko'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0786.wav,ᎦᏥᏃᏍᏓ ᏳᏫᎦᏅᏁ ᎣᏏ ᏱᎨᏎ,katshinohsta yuwikanvnhe ohsi yikehse
train,training_data/processed/sentence_audio/Sentence_for_entry_0042.wav,ᎠᏓᏅᏙ ᏳᎴᏫᏍᏔᎾ ᎠᏲᎱᏍᎪ ᏴᏫ,atanhto yulewhihsthana ayohuhsko yvwi
train,training_data/processed/sentence_audio/Sentence_for_entry_0801_02.wav,ᎦᏙ ᏣᎵᏍᏓᏁᎭ ᏥᎸᏍᎦ,kato tsalhstanheha tsi'lvhska
train,training_data/processed/sentence_audio/Sentence_for_entry_0412.wav,Ꮭ ᎤᏍᎦᏅᎢᏍᏗ ᏳᏚᎵᎭ,tlha uhskanvhsti yutuliha
train,training_data/processed/sentence_audio/Sentence_for_entry_0854.wav,ᏚᎩᎶᎣᏂᏗ ᎠᏎ ᏕᎦᏨᏩᏍᏗᎭᎮᏃ ᏗᎿᏬ,tuhkilo'onhiti ahse tekatsvwahstihahenho tinhawo
train,training_data/processed/sentence_audio/Sentence_for_entry_1097.wav,ᎬᎮ ᏂᎦᏪᏍᎬ ᎠᏆᏛᎦᏅ ᎤᏒ ᏥᎨᏒᎢ,kvhe nikawehskv akwhthvkanv uhsv tsikehsv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0837.wav,ᏔᎷᎩᏍᎩ ᎦᎵᏦᏛᏙᏗ ᏚᏩᏍᎦ,thalukihski kalhtsothtohti tuwhahska
train,training_data/processed/sentence_audio/Sentence_for_entry_0852.wav,ᎦᏣᏄᎵ ᏓᏆᎴᎳ ᎤᎭ,katsanuli takwalela uha
train,training_data/processed/sentence_audio/Sentence_for_entry_1603.wav,ᎤᎯᏐᏛ ᎤᏁᎳᏓ,uhihsohtv unhelata
train,training_data/processed/sentence_audio/Sentence_for_entry_1581.wav,ᏔᎵᏁ ᎤᎦᏅᏓᏛ ᎪᏪᎳ ᎧᏃᎩᏍᏗ,thaline ukanhta'tv kowhela khanokihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0305.wav,ᎤᏬᏰᏂ ᎤᏪᎯᏍᏓᏁᎲ ᎢᏳᏍᏗ Ꮭ ᏳᎳᏍᎦᎸᎮᎢ,uwoyeni uwehihstanehv iyuhsti lha yulahskalvhe'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0791.wav,ᏂᎯᏍ ᏦᏢᏁ ᎯᎠ ᎦᏓᎫᎫ,nihihs tsolhvnhe hi'a katakuku
train,training_data/processed/sentence_audio/Sentence_for_entry_0462.wav,ᎪᏍᏗ ᎤᏲ ᎠᏒᎦ,kohsti uyo ahsvka
train,training_data/processed/sentence_audio/Sentence_for_entry_0302.wav,ᏧᎩᏓᏟ ᏗᎦᏅᏗ ᏗᏈᏍᏙ ᏚᏂᎸᏉᏗ ᎠᏂᏣᎳᎩ,tsukitalhi tikanhti tikwhsto tunilvkwhti anitsalaki
train,training_data/processed/sentence_audio/Sentence_for_entry_1706.wav,ᏣᎦᏎᏍᏕᏍᏗ ᎩᏟᏍ ᎤᏁᎫᏥᏓ ᎤᏂᎾᏝᎢ,tsakhsehstehsti kilhihs unekutsita uninatlha'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0163.wav,ᎠᏫ ᎭᏫᏯ ᎣᏍᏗ ᎠᎩᏍᏗ,awhi hawiya ohsti akihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0645.wav,ᎦᏙ ᎭᏛᏁ ᏕᎲᎩᎶᎠᏍ,kato hatvne tehvhkilo'ahs
train,training_data/processed/sentence_audio/Sentence_for_entry_0681.wav,ᏗᎦᏘᏗ ᏩᎩᏝ ᎦᏚ,tikathti wakilha katu
train,training_data/processed/sentence_audio/Sentence_for_entry_0543.wav,ᏣᏁᎳ ᎠᏕᎸ ᏘᎥᏏ,tshanela telv thi'vhsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0469.wav,ᏣᏅᏔᏍ ᎢᏳᏍᏗ ᎨᏒ ᎠᏔᏝᏬᎯᏍᏗ,tsanhthahs iyuhsti kehsv athalhawohihsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0575.wav,ᏓᏆᎸᏌᏛ ᏓᎩᎧᏁᎮᎭ,takwhalvhsa'tv takikhaneheha
train,training_data/processed/sentence_audio/Sentence_for_entry_0155.wav,ᎦᏚ ᎤᎦᎾᏍᏗ ᎠᎬᎭᎸᏓ ᏍᎬᏏ,katu ukanahsti akvhalvta hskhvhsi
train,training_data/processed/sentence_audio/Sentence_for_entry_0552.wav,ᏙᏛᏓᏂᎸᏥᏍ ᎮᎵ,totvtanilvtsihs heli
train,training_data/processed/sentence_audio/Sentence_for_entry_0989.wav,ᎦᏌᎾᎵ ᏓᏳᎴᏅᎲ ᎠᏓᏪᎳᎩᏍᎬ Ꮎ ᎦᎵᏦᏕ ᏧᎪᏅᎢ,kahsanali tayulenvhv atawelakihskv na kalhtsote tsukonhv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_1057.wav,ᎦᎪ ᎤᏁᏍᏗ ᎪᏪᎵ ᎰᏪᎵᎠ,kako unehsti kowheli howheli'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0495.wav,ᎪᎱᏍᏗ ᎠᏙᏯᏩᏍᎬ ᏥᎪᏩᏘᎭ,kohuhsti athoyawhskv tsikowhthiha
train,training_data/processed/sentence_audio/Sentence_for_entry_0519.wav,ᏣᏛᎦᏅᏍ ᏥᏔᎦ ᎠᎩᏌ ᎠᏴᎬᎢ,tsthvkanvhs tsithaka akihsa ayhkv'i
train,training_data/processed/sentence_audio/Sentence_for_entry_0922.wav,ᎦᏁᏥ ᎤᏩᏂᎸ ᏍᏆᏞᏍᏗ,kanetsi uwanhilv hskwalhehsti
train,training_data/processed/sentence_audio/Sentence_for_entry_0971.wav,ᏓᏆᏑᎦᏢ ᏕᏥᏅᎦᎵᎠ,takwahsuhkalhv tetsinvkali'a
train,training_data/processed/sentence_audio/Sentence_for_entry_0316.wav,ᎯᎳᏴ ᎡᎵᏊ ᏯᎴᎾ ᏕᏣᎸᏫᏍᏓᏁᎲ,hilayv elikwu yhalena tetsalvwhihstanehv
